BookLoan_TABLE_loan_id,REF_TABLE_book_id,REF_TABLE_student_id,BookLoan_TABLE_loan_date,BookLoan_TABLE_return_date,Book_TABLE_title,Book_TABLE_author,Book_TABLE_isbn,REF_TABLE_library_id,Library_TABLE_name,Library_TABLE_location,Student_TABLE_name,Student_TABLE_email,Student_TABLE_date_of_birth,Student_TABLE_major,Enrollment_TABLE_enrollment_id,Enrollment_TABLE_course_id,Enrollment_TABLE_semester,Enrollment_TABLE_grade,Submission_TABLE_submission_id,Submission_TABLE_assignment_id,Submission_TABLE_submission_date,Submission_TABLE_grade
411,411,711,2024-04-05,2025-08-11,Stand prepare response.,Yvonne Evans,978-1-03-860098-1,411,Stone Inc Library,"1118 Carl Village Apt. 849
Rowechester, NE 40505",Daniel Ramos DVM,erik71@example.com,1998-02-24,896,826,70,Summer 2022,A,129,949,2022-02-13 16:10:41,A
411,411,711,2024-04-05,2025-08-11,Stand prepare response.,Yvonne Evans,978-1-03-860098-1,411,Stone Inc Library,"1118 Carl Village Apt. 849
Rowechester, NE 40505",Daniel Ramos DVM,erik71@example.com,1998-02-24,896,826,70,Summer 2022,A,921,479,2022-06-03 23:21:56,C
412,412,829,2024-08-09,2025-02-03,White bill.,Roberto Campbell,978-1-08-059334-7,412,"Zimmerman, Hernandez and Swanson Library","62842 Hunter Plaza Apt. 182
Andrademouth, AZ 32030",Catherine Brown,zharris@example.org,2003-04-23,119,112,64,Winter 2021,D,752,307,2022-08-06 10:48:33,B
412,412,829,2024-08-09,2025-02-03,White bill.,Roberto Campbell,978-1-08-059334-7,412,"Zimmerman, Hernandez and Swanson Library","62842 Hunter Plaza Apt. 182
Andrademouth, AZ 32030",Catherine Brown,zharris@example.org,2003-04-23,119,112,64,Winter 2021,D,952,842,2022-10-16 17:34:34,B
412,412,829,2024-08-09,2025-02-03,White bill.,Roberto Campbell,978-1-08-059334-7,412,"Zimmerman, Hernandez and Swanson Library","62842 Hunter Plaza Apt. 182
Andrademouth, AZ 32030",Catherine Brown,zharris@example.org,2003-04-23,119,507,144,Summer 2021,D,752,307,2022-08-06 10:48:33,B
412,412,829,2024-08-09,2025-02-03,White bill.,Roberto Campbell,978-1-08-059334-7,412,"Zimmerman, Hernandez and Swanson Library","62842 Hunter Plaza Apt. 182
Andrademouth, AZ 32030",Catherine Brown,zharris@example.org,2003-04-23,119,507,144,Summer 2021,D,952,842,2022-10-16 17:34:34,B
415,415,255,2024-04-14,2024-11-07,Letter wish discuss.,Karen Hardy,978-1-934302-65-1,415,Woods Group Library,"USNS White
FPO AP 91491",Clayton Murphy,mitchell93@example.net,2001-03-07,879,314,798,Fall 2022,F,79,195,2022-07-25 11:22:07,I
418,418,107,2024-08-09,2025-01-27,Sell father enough.,Janet Mccoy,978-1-177-93217-2,418,Moore-Ballard Library,"813 Jennings Harbors Suite 896
New James, OK 55327",Spencer Jensen,michael74@example.com,2000-02-22,171,309,405,Summer 2023,D,74,176,2022-05-28 17:37:19,F
418,418,107,2024-08-09,2025-01-27,Sell father enough.,Janet Mccoy,978-1-177-93217-2,418,Moore-Ballard Library,"813 Jennings Harbors Suite 896
New James, OK 55327",Spencer Jensen,michael74@example.com,2000-02-22,171,309,405,Summer 2023,D,208,924,2022-08-29 06:49:10,I
418,418,107,2024-08-09,2025-01-27,Sell father enough.,Janet Mccoy,978-1-177-93217-2,418,Moore-Ballard Library,"813 Jennings Harbors Suite 896
New James, OK 55327",Spencer Jensen,michael74@example.com,2000-02-22,171,309,405,Summer 2023,D,532,96,2022-12-09 08:08:54,A
418,418,107,2024-08-09,2025-01-27,Sell father enough.,Janet Mccoy,978-1-177-93217-2,418,Moore-Ballard Library,"813 Jennings Harbors Suite 896
New James, OK 55327",Spencer Jensen,michael74@example.com,2000-02-22,171,309,405,Summer 2023,D,1068,674,2022-04-19 14:30:53,B
418,418,107,2024-08-09,2025-01-27,Sell father enough.,Janet Mccoy,978-1-177-93217-2,418,Moore-Ballard Library,"813 Jennings Harbors Suite 896
New James, OK 55327",Spencer Jensen,michael74@example.com,2000-02-22,171,982,93,Spring 2021,A,74,176,2022-05-28 17:37:19,F
418,418,107,2024-08-09,2025-01-27,Sell father enough.,Janet Mccoy,978-1-177-93217-2,418,Moore-Ballard Library,"813 Jennings Harbors Suite 896
New James, OK 55327",Spencer Jensen,michael74@example.com,2000-02-22,171,982,93,Spring 2021,A,208,924,2022-08-29 06:49:10,I
418,418,107,2024-08-09,2025-01-27,Sell father enough.,Janet Mccoy,978-1-177-93217-2,418,Moore-Ballard Library,"813 Jennings Harbors Suite 896
New James, OK 55327",Spencer Jensen,michael74@example.com,2000-02-22,171,982,93,Spring 2021,A,532,96,2022-12-09 08:08:54,A
418,418,107,2024-08-09,2025-01-27,Sell father enough.,Janet Mccoy,978-1-177-93217-2,418,Moore-Ballard Library,"813 Jennings Harbors Suite 896
New James, OK 55327",Spencer Jensen,michael74@example.com,2000-02-22,171,982,93,Spring 2021,A,1068,674,2022-04-19 14:30:53,B
422,422,929,2024-03-15,2025-01-22,Leader.,Pam Suarez,978-0-369-64504-3,422,Ramirez-Molina Library,"34891 Padilla Rest
East Erin, NH 16417",Kenneth Jackson,ayersjustin@example.net,2001-02-12,377,797,997,Winter 2022,,948,346,2022-03-19 08:24:56,C
422,422,929,2024-03-15,2025-01-22,Leader.,Pam Suarez,978-0-369-64504-3,422,Ramirez-Molina Library,"34891 Padilla Rest
East Erin, NH 16417",Kenneth Jackson,ayersjustin@example.net,2001-02-12,377,950,108,Fall 2021,F,948,346,2022-03-19 08:24:56,C
425,425,913,2024-05-20,2025-06-07,Interview than allow.,Samuel Wright,978-0-532-87427-0,425,"Cochran, Rogers and Gray Library","1853 Strong Mount
West Scottland, NE 56538",Stephen Shaw,rebecca32@example.com,1995-03-24,427,429,790,Winter 2021,F,379,974,2022-02-18 05:46:15,B
425,425,913,2024-05-20,2025-06-07,Interview than allow.,Samuel Wright,978-0-532-87427-0,425,"Cochran, Rogers and Gray Library","1853 Strong Mount
West Scottland, NE 56538",Stephen Shaw,rebecca32@example.com,1995-03-24,427,429,790,Winter 2021,F,640,217,2022-05-31 18:17:13,C
425,425,913,2024-05-20,2025-06-07,Interview than allow.,Samuel Wright,978-0-532-87427-0,425,"Cochran, Rogers and Gray Library","1853 Strong Mount
West Scottland, NE 56538",Stephen Shaw,rebecca32@example.com,1995-03-24,427,429,790,Winter 2021,F,872,38,2022-11-19 09:47:32,A
425,425,913,2024-05-20,2025-06-07,Interview than allow.,Samuel Wright,978-0-532-87427-0,425,"Cochran, Rogers and Gray Library","1853 Strong Mount
West Scottland, NE 56538",Stephen Shaw,rebecca32@example.com,1995-03-24,427,716,924,Fall 2023,,379,974,2022-02-18 05:46:15,B
425,425,913,2024-05-20,2025-06-07,Interview than allow.,Samuel Wright,978-0-532-87427-0,425,"Cochran, Rogers and Gray Library","1853 Strong Mount
West Scottland, NE 56538",Stephen Shaw,rebecca32@example.com,1995-03-24,427,716,924,Fall 2023,,640,217,2022-05-31 18:17:13,C
425,425,913,2024-05-20,2025-06-07,Interview than allow.,Samuel Wright,978-0-532-87427-0,425,"Cochran, Rogers and Gray Library","1853 Strong Mount
West Scottland, NE 56538",Stephen Shaw,rebecca32@example.com,1995-03-24,427,716,924,Fall 2023,,872,38,2022-11-19 09:47:32,A
425,425,913,2024-05-20,2025-06-07,Interview than allow.,Samuel Wright,978-0-532-87427-0,425,"Cochran, Rogers and Gray Library","1853 Strong Mount
West Scottland, NE 56538",Stephen Shaw,rebecca32@example.com,1995-03-24,427,771,937,Fall 2019,B,379,974,2022-02-18 05:46:15,B
425,425,913,2024-05-20,2025-06-07,Interview than allow.,Samuel Wright,978-0-532-87427-0,425,"Cochran, Rogers and Gray Library","1853 Strong Mount
West Scottland, NE 56538",Stephen Shaw,rebecca32@example.com,1995-03-24,427,771,937,Fall 2019,B,640,217,2022-05-31 18:17:13,C
425,425,913,2024-05-20,2025-06-07,Interview than allow.,Samuel Wright,978-0-532-87427-0,425,"Cochran, Rogers and Gray Library","1853 Strong Mount
West Scottland, NE 56538",Stephen Shaw,rebecca32@example.com,1995-03-24,427,771,937,Fall 2019,B,872,38,2022-11-19 09:47:32,A
531,531,913,2024-05-20,2025-06-01,Pattern first ever.,Elizabeth Hernandez,978-1-211-64111-4,531,Kline and Sons Library,"521 Davis Route
Hamiltonview, VA 52328",Stephen Shaw,rebecca32@example.com,1995-03-24,427,429,790,Winter 2021,F,379,974,2022-02-18 05:46:15,B
531,531,913,2024-05-20,2025-06-01,Pattern first ever.,Elizabeth Hernandez,978-1-211-64111-4,531,Kline and Sons Library,"521 Davis Route
Hamiltonview, VA 52328",Stephen Shaw,rebecca32@example.com,1995-03-24,427,429,790,Winter 2021,F,640,217,2022-05-31 18:17:13,C
531,531,913,2024-05-20,2025-06-01,Pattern first ever.,Elizabeth Hernandez,978-1-211-64111-4,531,Kline and Sons Library,"521 Davis Route
Hamiltonview, VA 52328",Stephen Shaw,rebecca32@example.com,1995-03-24,427,429,790,Winter 2021,F,872,38,2022-11-19 09:47:32,A
531,531,913,2024-05-20,2025-06-01,Pattern first ever.,Elizabeth Hernandez,978-1-211-64111-4,531,Kline and Sons Library,"521 Davis Route
Hamiltonview, VA 52328",Stephen Shaw,rebecca32@example.com,1995-03-24,427,716,924,Fall 2023,,379,974,2022-02-18 05:46:15,B
531,531,913,2024-05-20,2025-06-01,Pattern first ever.,Elizabeth Hernandez,978-1-211-64111-4,531,Kline and Sons Library,"521 Davis Route
Hamiltonview, VA 52328",Stephen Shaw,rebecca32@example.com,1995-03-24,427,716,924,Fall 2023,,640,217,2022-05-31 18:17:13,C
531,531,913,2024-05-20,2025-06-01,Pattern first ever.,Elizabeth Hernandez,978-1-211-64111-4,531,Kline and Sons Library,"521 Davis Route
Hamiltonview, VA 52328",Stephen Shaw,rebecca32@example.com,1995-03-24,427,716,924,Fall 2023,,872,38,2022-11-19 09:47:32,A
531,531,913,2024-05-20,2025-06-01,Pattern first ever.,Elizabeth Hernandez,978-1-211-64111-4,531,Kline and Sons Library,"521 Davis Route
Hamiltonview, VA 52328",Stephen Shaw,rebecca32@example.com,1995-03-24,427,771,937,Fall 2019,B,379,974,2022-02-18 05:46:15,B
531,531,913,2024-05-20,2025-06-01,Pattern first ever.,Elizabeth Hernandez,978-1-211-64111-4,531,Kline and Sons Library,"521 Davis Route
Hamiltonview, VA 52328",Stephen Shaw,rebecca32@example.com,1995-03-24,427,771,937,Fall 2019,B,640,217,2022-05-31 18:17:13,C
531,531,913,2024-05-20,2025-06-01,Pattern first ever.,Elizabeth Hernandez,978-1-211-64111-4,531,Kline and Sons Library,"521 Davis Route
Hamiltonview, VA 52328",Stephen Shaw,rebecca32@example.com,1995-03-24,427,771,937,Fall 2019,B,872,38,2022-11-19 09:47:32,A
578,578,913,2024-01-15,2025-01-02,Board throughout expert response.,Allison Singh,978-0-7874-2677-4,578,"Knapp, Johnson and Page Library","Unit 2118 Box 7390
DPO AP 14616",Stephen Shaw,rebecca32@example.com,1995-03-24,427,429,790,Winter 2021,F,379,974,2022-02-18 05:46:15,B
578,578,913,2024-01-15,2025-01-02,Board throughout expert response.,Allison Singh,978-0-7874-2677-4,578,"Knapp, Johnson and Page Library","Unit 2118 Box 7390
DPO AP 14616",Stephen Shaw,rebecca32@example.com,1995-03-24,427,429,790,Winter 2021,F,640,217,2022-05-31 18:17:13,C
578,578,913,2024-01-15,2025-01-02,Board throughout expert response.,Allison Singh,978-0-7874-2677-4,578,"Knapp, Johnson and Page Library","Unit 2118 Box 7390
DPO AP 14616",Stephen Shaw,rebecca32@example.com,1995-03-24,427,429,790,Winter 2021,F,872,38,2022-11-19 09:47:32,A
578,578,913,2024-01-15,2025-01-02,Board throughout expert response.,Allison Singh,978-0-7874-2677-4,578,"Knapp, Johnson and Page Library","Unit 2118 Box 7390
DPO AP 14616",Stephen Shaw,rebecca32@example.com,1995-03-24,427,716,924,Fall 2023,,379,974,2022-02-18 05:46:15,B
578,578,913,2024-01-15,2025-01-02,Board throughout expert response.,Allison Singh,978-0-7874-2677-4,578,"Knapp, Johnson and Page Library","Unit 2118 Box 7390
DPO AP 14616",Stephen Shaw,rebecca32@example.com,1995-03-24,427,716,924,Fall 2023,,640,217,2022-05-31 18:17:13,C
578,578,913,2024-01-15,2025-01-02,Board throughout expert response.,Allison Singh,978-0-7874-2677-4,578,"Knapp, Johnson and Page Library","Unit 2118 Box 7390
DPO AP 14616",Stephen Shaw,rebecca32@example.com,1995-03-24,427,716,924,Fall 2023,,872,38,2022-11-19 09:47:32,A
578,578,913,2024-01-15,2025-01-02,Board throughout expert response.,Allison Singh,978-0-7874-2677-4,578,"Knapp, Johnson and Page Library","Unit 2118 Box 7390
DPO AP 14616",Stephen Shaw,rebecca32@example.com,1995-03-24,427,771,937,Fall 2019,B,379,974,2022-02-18 05:46:15,B
578,578,913,2024-01-15,2025-01-02,Board throughout expert response.,Allison Singh,978-0-7874-2677-4,578,"Knapp, Johnson and Page Library","Unit 2118 Box 7390
DPO AP 14616",Stephen Shaw,rebecca32@example.com,1995-03-24,427,771,937,Fall 2019,B,640,217,2022-05-31 18:17:13,C
578,578,913,2024-01-15,2025-01-02,Board throughout expert response.,Allison Singh,978-0-7874-2677-4,578,"Knapp, Johnson and Page Library","Unit 2118 Box 7390
DPO AP 14616",Stephen Shaw,rebecca32@example.com,1995-03-24,427,771,937,Fall 2019,B,872,38,2022-11-19 09:47:32,A
426,426,14,2024-01-10,2025-09-06,Far.,Andrew Howell,978-0-209-87891-4,426,Love and Sons Library,"217 Edwin Meadow Suite 798
Hernandezport, SD 59256",Darrell Fleming,rodriguezalicia@example.org,2004-12-17,350,569,373,Spring 2021,D,1,648,2022-12-05 19:47:21,D
426,426,14,2024-01-10,2025-09-06,Far.,Andrew Howell,978-0-209-87891-4,426,Love and Sons Library,"217 Edwin Meadow Suite 798
Hernandezport, SD 59256",Darrell Fleming,rodriguezalicia@example.org,2004-12-17,350,569,373,Spring 2021,D,745,137,2022-02-06 14:40:04,D
426,426,14,2024-01-10,2025-09-06,Far.,Andrew Howell,978-0-209-87891-4,426,Love and Sons Library,"217 Edwin Meadow Suite 798
Hernandezport, SD 59256",Darrell Fleming,rodriguezalicia@example.org,2004-12-17,350,569,373,Spring 2021,D,788,868,2022-10-24 01:52:49,A
426,426,14,2024-01-10,2025-09-06,Far.,Andrew Howell,978-0-209-87891-4,426,Love and Sons Library,"217 Edwin Meadow Suite 798
Hernandezport, SD 59256",Darrell Fleming,rodriguezalicia@example.org,2004-12-17,350,569,373,Spring 2021,D,893,164,2022-06-10 13:38:10,D
426,426,14,2024-01-10,2025-09-06,Far.,Andrew Howell,978-0-209-87891-4,426,Love and Sons Library,"217 Edwin Meadow Suite 798
Hernandezport, SD 59256",Darrell Fleming,rodriguezalicia@example.org,2004-12-17,350,765,286,Spring 2022,F,1,648,2022-12-05 19:47:21,D
426,426,14,2024-01-10,2025-09-06,Far.,Andrew Howell,978-0-209-87891-4,426,Love and Sons Library,"217 Edwin Meadow Suite 798
Hernandezport, SD 59256",Darrell Fleming,rodriguezalicia@example.org,2004-12-17,350,765,286,Spring 2022,F,745,137,2022-02-06 14:40:04,D
426,426,14,2024-01-10,2025-09-06,Far.,Andrew Howell,978-0-209-87891-4,426,Love and Sons Library,"217 Edwin Meadow Suite 798
Hernandezport, SD 59256",Darrell Fleming,rodriguezalicia@example.org,2004-12-17,350,765,286,Spring 2022,F,788,868,2022-10-24 01:52:49,A
426,426,14,2024-01-10,2025-09-06,Far.,Andrew Howell,978-0-209-87891-4,426,Love and Sons Library,"217 Edwin Meadow Suite 798
Hernandezport, SD 59256",Darrell Fleming,rodriguezalicia@example.org,2004-12-17,350,765,286,Spring 2022,F,893,164,2022-06-10 13:38:10,D
455,455,14,2024-10-05,2025-09-09,Final management sell.,William Spencer,978-1-72304-959-0,455,Garner PLC Library,"Unit 2057 Box 8122
DPO AA 65756",Darrell Fleming,rodriguezalicia@example.org,2004-12-17,350,569,373,Spring 2021,D,1,648,2022-12-05 19:47:21,D
455,455,14,2024-10-05,2025-09-09,Final management sell.,William Spencer,978-1-72304-959-0,455,Garner PLC Library,"Unit 2057 Box 8122
DPO AA 65756",Darrell Fleming,rodriguezalicia@example.org,2004-12-17,350,569,373,Spring 2021,D,745,137,2022-02-06 14:40:04,D
455,455,14,2024-10-05,2025-09-09,Final management sell.,William Spencer,978-1-72304-959-0,455,Garner PLC Library,"Unit 2057 Box 8122
DPO AA 65756",Darrell Fleming,rodriguezalicia@example.org,2004-12-17,350,569,373,Spring 2021,D,788,868,2022-10-24 01:52:49,A
455,455,14,2024-10-05,2025-09-09,Final management sell.,William Spencer,978-1-72304-959-0,455,Garner PLC Library,"Unit 2057 Box 8122
DPO AA 65756",Darrell Fleming,rodriguezalicia@example.org,2004-12-17,350,569,373,Spring 2021,D,893,164,2022-06-10 13:38:10,D
455,455,14,2024-10-05,2025-09-09,Final management sell.,William Spencer,978-1-72304-959-0,455,Garner PLC Library,"Unit 2057 Box 8122
DPO AA 65756",Darrell Fleming,rodriguezalicia@example.org,2004-12-17,350,765,286,Spring 2022,F,1,648,2022-12-05 19:47:21,D
455,455,14,2024-10-05,2025-09-09,Final management sell.,William Spencer,978-1-72304-959-0,455,Garner PLC Library,"Unit 2057 Box 8122
DPO AA 65756",Darrell Fleming,rodriguezalicia@example.org,2004-12-17,350,765,286,Spring 2022,F,745,137,2022-02-06 14:40:04,D
455,455,14,2024-10-05,2025-09-09,Final management sell.,William Spencer,978-1-72304-959-0,455,Garner PLC Library,"Unit 2057 Box 8122
DPO AA 65756",Darrell Fleming,rodriguezalicia@example.org,2004-12-17,350,765,286,Spring 2022,F,788,868,2022-10-24 01:52:49,A
455,455,14,2024-10-05,2025-09-09,Final management sell.,William Spencer,978-1-72304-959-0,455,Garner PLC Library,"Unit 2057 Box 8122
DPO AA 65756",Darrell Fleming,rodriguezalicia@example.org,2004-12-17,350,765,286,Spring 2022,F,893,164,2022-06-10 13:38:10,D
427,427,359,2024-06-14,2024-10-31,Stay what.,Tammy Everett,978-0-600-81429-0,427,"Cooper, Mcmillan and Downs Library","Unit 3781 Box 2792
DPO AE 70341",Sarah Alvarez DDS,vazquezdonna@example.com,2005-09-20,114,128,778,Fall 2023,,250,869,2022-03-09 21:03:20,F
427,427,359,2024-06-14,2024-10-31,Stay what.,Tammy Everett,978-0-600-81429-0,427,"Cooper, Mcmillan and Downs Library","Unit 3781 Box 2792
DPO AE 70341",Sarah Alvarez DDS,vazquezdonna@example.com,2005-09-20,114,128,778,Fall 2023,,1008,425,2022-10-25 23:35:24,A
427,427,359,2024-06-14,2024-10-31,Stay what.,Tammy Everett,978-0-600-81429-0,427,"Cooper, Mcmillan and Downs Library","Unit 3781 Box 2792
DPO AE 70341",Sarah Alvarez DDS,vazquezdonna@example.com,2005-09-20,114,593,701,Winter 2023,C,250,869,2022-03-09 21:03:20,F
427,427,359,2024-06-14,2024-10-31,Stay what.,Tammy Everett,978-0-600-81429-0,427,"Cooper, Mcmillan and Downs Library","Unit 3781 Box 2792
DPO AE 70341",Sarah Alvarez DDS,vazquezdonna@example.com,2005-09-20,114,593,701,Winter 2023,C,1008,425,2022-10-25 23:35:24,A
429,429,123,2024-09-25,2024-12-03,Ground grow.,Emma Hoover,978-1-75391-571-1,429,"Morris, Espinoza and Moreno Library","471 Thomas Shore Apt. 904
East Richardville, HI 12310",Cory Fry,qbrooks@example.org,2001-02-16,177,34,329,Spring 2021,D,160,106,2022-09-21 15:19:52,B
429,429,123,2024-09-25,2024-12-03,Ground grow.,Emma Hoover,978-1-75391-571-1,429,"Morris, Espinoza and Moreno Library","471 Thomas Shore Apt. 904
East Richardville, HI 12310",Cory Fry,qbrooks@example.org,2001-02-16,177,986,199,Fall 2019,F,160,106,2022-09-21 15:19:52,B
430,430,825,2024-01-19,2024-10-30,Section instead.,Emily Baker,978-0-513-26542-4,430,Morris Ltd Library,"591 John Flats Suite 228
Espinozamouth, NE 74004",Angelica Terry,roger19@example.org,2003-11-01,508,581,898,Winter 2020,,1012,764,2022-06-28 04:06:40,F
430,430,825,2024-01-19,2024-10-30,Section instead.,Emily Baker,978-0-513-26542-4,430,Morris Ltd Library,"591 John Flats Suite 228
Espinozamouth, NE 74004",Angelica Terry,roger19@example.org,2003-11-01,508,639,577,Spring 2021,A,1012,764,2022-06-28 04:06:40,F
431,431,833,2024-02-01,2025-06-16,Worker long bed.,Lisa Sullivan,978-1-967841-90-5,431,Perez and Sons Library,"832 Brown Parkways
Jameshaven, PA 73150",Anne Tucker,lisa81@example.org,1998-12-26,477,396,953,Spring 2022,A,369,1000,2022-02-18 14:04:31,C
431,431,833,2024-02-01,2025-06-16,Worker long bed.,Lisa Sullivan,978-1-967841-90-5,431,Perez and Sons Library,"832 Brown Parkways
Jameshaven, PA 73150",Anne Tucker,lisa81@example.org,1998-12-26,477,410,145,Fall 2023,A,369,1000,2022-02-18 14:04:31,C
431,431,833,2024-02-01,2025-06-16,Worker long bed.,Lisa Sullivan,978-1-967841-90-5,431,Perez and Sons Library,"832 Brown Parkways
Jameshaven, PA 73150",Anne Tucker,lisa81@example.org,1998-12-26,477,606,764,Summer 2021,C,369,1000,2022-02-18 14:04:31,C
431,431,833,2024-02-01,2025-06-16,Worker long bed.,Lisa Sullivan,978-1-967841-90-5,431,Perez and Sons Library,"832 Brown Parkways
Jameshaven, PA 73150",Anne Tucker,lisa81@example.org,1998-12-26,477,719,944,Winter 2022,C,369,1000,2022-02-18 14:04:31,C
740,740,833,2024-03-09,2024-12-26,Idea economic policy.,Michael Sanders,978-0-919522-82-4,740,Braun Inc Library,"91432 Edwards Landing Suite 750
Spencerport, NH 82978",Anne Tucker,lisa81@example.org,1998-12-26,477,396,953,Spring 2022,A,369,1000,2022-02-18 14:04:31,C
740,740,833,2024-03-09,2024-12-26,Idea economic policy.,Michael Sanders,978-0-919522-82-4,740,Braun Inc Library,"91432 Edwards Landing Suite 750
Spencerport, NH 82978",Anne Tucker,lisa81@example.org,1998-12-26,477,410,145,Fall 2023,A,369,1000,2022-02-18 14:04:31,C
740,740,833,2024-03-09,2024-12-26,Idea economic policy.,Michael Sanders,978-0-919522-82-4,740,Braun Inc Library,"91432 Edwards Landing Suite 750
Spencerport, NH 82978",Anne Tucker,lisa81@example.org,1998-12-26,477,606,764,Summer 2021,C,369,1000,2022-02-18 14:04:31,C
740,740,833,2024-03-09,2024-12-26,Idea economic policy.,Michael Sanders,978-0-919522-82-4,740,Braun Inc Library,"91432 Edwards Landing Suite 750
Spencerport, NH 82978",Anne Tucker,lisa81@example.org,1998-12-26,477,719,944,Winter 2022,C,369,1000,2022-02-18 14:04:31,C
433,433,424,2023-12-16,2025-09-28,Exist.,Jonathan Obrien,978-0-9731144-7-8,433,Hall LLC Library,"39541 Cortez Squares
Martinezchester, PW 28785",Victor Butler,padams@example.com,2000-12-27,857,859,599,Summer 2020,D,895,96,2022-08-14 13:19:40,F
433,433,424,2023-12-16,2025-09-28,Exist.,Jonathan Obrien,978-0-9731144-7-8,433,Hall LLC Library,"39541 Cortez Squares
Martinezchester, PW 28785",Victor Butler,padams@example.com,2000-12-27,857,938,32,Spring 2021,F,895,96,2022-08-14 13:19:40,F
434,434,824,2024-01-11,2025-09-21,For.,Aaron Vargas,978-1-75482-807-2,434,Cole LLC Library,"188 Gutierrez Springs Apt. 484
West Alexisfurt, KY 35481",Jeremy Hughes,lcampbell@example.com,1997-03-15,478,229,911,Fall 2022,B,1105,22,2022-01-28 13:31:54,B
439,439,145,2023-10-29,2025-04-29,Break edge lose.,Randy Cruz,978-1-240-97571-6,439,Mckinney Ltd Library,"918 Lewis Garden
Mirandaberg, OR 97084",Brad Smith,carteraudrey@example.net,2005-02-17,977,346,916,Summer 2023,C,80,85,2022-02-13 08:16:48,A
